dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog_dense,19001,29328,H,J,C,0,0,both_fail,True,10,True,B,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[5502, 20676]","[26806, 30294, 29852, 6702, 6750, 1287, 9264, 29328, 16572, 18613]","[26806, 30294, 29852, 6702, 6750, 1287, 9264, 29328, 16572, 18613]","The partial outfit consists of a handbag and boots. Option C (high-heeled sandals) is a footwear item that complements the existing fashion theme, and it has the highest BI LightGCN similarity score (0.7388), suggesting a strong stylistic association with the existing items in the training data.",1. 韩版2018夏季时尚个性潮女士手提包甜美蝴蝶结粉色亮皮漆皮女包包; 2. 百丽商场同款女靴粗跟袜靴短靴中靴BAG60DZ7,A. TEENLADY原创欧洲站红撞色羊毛小方包女2018新款菱格链条包女斜挎; B. 包包女包新款2019潮真皮女包斜挎包女小ck时尚百搭ins手提单肩包; C. 2017春季新款韩版细跟尖头中空高跟凉鞋绒面浅口珍珠性感OL单鞋潮; D. 时尚百搭2019新款手包女真皮女包包大容量牛皮小包手提包中年妈妈; E. 【特价】BJHG秋欧美街头chic拼接大口袋迷彩毛圈落肩卫衣潮男外套; F. 白色英伦夏天礼帽海边防晒可折叠韩版遮阳帽女夏季度假草帽沙滩帽; G. 三彩2017夏装新品 松紧腰印花雪纺裙荷叶袖连衣裙女D722056L20; H. 芭蕾舞女孩显脸瘦的耳环女长款适合圆脸耳坠韩国气质耳钉夸张耳饰; I. 徐琳mini 背带裙夏季2018新款A字长裙复古学院风吊带格子连衣裙女; J. 拼接马毛女包包2018新款软皮单肩包韩版时尚铆钉手提包百搭斜挎包
pog_dense,19042,16825,C,J,C,0,1,fail_to_success,True,10,True,I,0,fail_to_success,ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[20770, 8355]","[25773, 9348, 16825, 11582, 21753, 15673, 3201, 9473, 1758, 26399]","[25773, 9348, 16825, 11582, 21753, 15673, 3201, 9473, 1758, 26399]","The partial outfit consists of a summer straw hat and a small crossbody bag, which are typical accessories for a summer vacation or casual outing. Option C (a summer floral/slit dress) is highly complementary to this vacation-themed ensemble. While other options like shoes (D, F, H) are also accessories, the dress provides a more complete outfit context. Option C has a reasonable embedding similarity and fits the 'summer vacation' aesthetic established by the hat.",1. 特细出游拉菲草帽子 女士夏韩版 大檐沙滩帽防紫外线遮阳帽可折叠; 2. ELLE女包牛皮斜挎包62140单肩包小包女手机包迷你手提包女包,A. 红色结婚宴会敬酒服斜肩名媛小礼服女裙子气质露肩修身连衣裙夏季; B. IN SEOUL 破洞裤女高腰早秋2018新款显瘦韩版紧身黑色小脚九分裤; C. @ZY喜哥 2018夏季新款吊带开衩裙露肩连衣裙长裙女复古背心裙; D. 2019春季新款百搭黑色法式少女高跟鞋细跟尖头性感网红职业单鞋夏; E. K家风衣女中长款过膝2018春秋季新款卡其色修身收腰端庄大气外套; F. 真美诗方扣尖头高跟鞋细跟女猫跟单鞋ZD425CQ7; G. K家开叉阔腿裤女2019春夏新款松紧腰长裤侧边条纹薄款红色运动裤; H. 一字扣凉鞋女夏2018新款小清新高跟鞋学生百搭韩版中跟粗跟鱼嘴鞋; I. 上新小包包女2019新款夏天潮韩版百搭斜挎包链条单肩包时尚小方包; J. 秘密盒子 锦上添花可诉新款收腰漏背长款度假红色碎花连衣裙女
pog_dense,19265,27017,E,D,A,0,0,both_fail,True,10,True,,,,bi_signal|ui_signal,,bi_signal,medium,"[29328, 23269]","[3507, 6002, 5980, 22102, 27017, 2987, 11931, 23368, 29423, 24833]","[3507, 6002, 5980, 22102, 27017, 2987, 11931, 23368, 29423, 24833]","Option A has a positive BI co-occurrence signal (bi_signal: 1), indicating it is frequently purchased or styled with the items in the partial outfit. The other options either have no co-occurrence signals or are less relevant to the style of the existing items (earrings and a knit cardigan).",1. 芭蕾舞女孩显脸瘦的耳环女长款适合圆脸耳坠韩国气质耳钉夸张耳饰; 2. 亦谷2018春秋装新款宽松纯色灯笼袖针织衫中长款开衫女L182,A. 妖精的口袋碎花连衣裙春2019新款雪纺v领温柔裙收腰心机长裙子女; B. 娃娃领连衣裙2018夏季新款女装蓝色小清新宽松显瘦荷叶边直筒裙子; C. 大沿渔夫帽女柔软可折叠遮阳帽休闲旅行太阳帽纯色百搭凉帽春夏季; D. MICOCAH 包包 女包 新款2019 法国小众时尚单肩斜挎百搭小方包ins; E. 亦谷2019春装新款中长款印花长袖裙子过膝碎花雪纺连衣裙黑色女; F. GENANX闪电潮牌连帽短袖男创意背面印花织带男t恤潮夏季新款时尚; G. 花花公子时尚外穿夏季沙滩室外凉拖夹脚防滑夏天人字拖男士拖鞋男; H. Artmi空下架女包包2017新款个性可爱链条包印花单肩包斜挎包方包; I. 黑色马衔扣乐福鞋女真皮2019春新款复古圆头平底单鞋英伦风小皮鞋; J. Gillivo嘉里奥新款夏季真皮女包个性圆形手拿包手拎迷你小包包潮
pog_dense,19301,25371,F,C,D,0,0,both_fail,True,10,True,D,0,both_fail,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[7933, 13625]","[42, 18120, 19680, 28289, 9212, 25371, 14768, 5136, 25520, 25373]","[42, 18120, 19680, 28289, 9212, 25371, 14768, 5136, 25520, 25373]","Candidate D (LOSEA chain bag) has a positive BI co-occurrence signal (1) and the highest BI LightGCN similarity score (0.8618), indicating a strong historical association with the existing items in the bundle. The item style (chain bag) complements the casual, trendy aesthetic of the choker and white sneakers.",1. 黑色项链颈带 韩国个性圆圈吊坠项圈时尚百搭脖子饰品 choker颈链; 2. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501,A. roselingling  随性慵懒高领厚实灯笼落肩袖线条感保暖针织衫毛衣; B. 雪枫 韩国木质耳环女长款仙气毛球吊坠欧美复古圈圈个性流苏耳线; C. 素木中腰破洞牛仔裤女秋季2018新款新款毛边港风显瘦女裤JY3280; D. LOSEA 圆环锁扣小方包女2018新款单肩包上新链条包女斜挎小包包女; E. MG小象高腰直筒裤女秋冬2018新款时尚休闲裤宽松学生ulzzang裤子; F. Danielwellington丹尼尔惠灵顿 dw女表32mm黑色金属女表; G. LIN CHAO ZHANG 俏皮蝴蝶领口重工压褶拼接亮饰长袖丝绒裙连衣裙; H. 青蔷薇春秋季刺绣短款长袖女上衣学生宽松加绒连帽套头白色卫衣女; I. 专柜正品小表盘女士小清新手表文艺复古学生软妹石英欧式时装女表; J. 冬凤凰新款高领羊绒衫女套头毛衣加厚时尚宽松打底针织衫大码慵懒
pog_dense,19356,26128,G,G,H,1,0,success_to_fail,True,10,True,H,0,both_fail,bi_signal|ui_signal,,bi_signal,high,"[13302, 17122]","[22987, 5309, 18774, 1652, 20210, 6590, 26128, 29328, 19627, 17523]","[22987, 5309, 18774, 1652, 20210, 6590, 26128, 29328, 19627, 17523]","The partial outfit consists of a casual white sneaker and a satin slip dress. Candidate H (earrings) has the highest BI co-occurrence (9) and UI overlap (1), indicating a strong historical pattern of being paired with similar outfits. Other candidates like G also show positive signals, but H has the strongest statistical evidence.",1. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲; 2. 晶咕家微胖大码女装2018新款宽松假两件吊带裙中长款缎面连衣裙夏,A. 花间裳/月上海棠/原创文艺淑女雪纺连衣裙春季打底裙百褶裙; B. LOSEA 翻绒铆钉小方包女2018新款宽肩带女包时尚小挎包单肩斜挎包; C. Titlee新款小红心冷淡风耳钉首饰网红文艺礼物简约小众设计耳饰; D. 一力米灰平底马丁靴2018新款冬季圆头低跟弹力切尔西靴子女短筒靴; E. 白色增高英伦小皮鞋女2019新款春秋软皮中跟百搭仙女粗跟休闲单鞋; F. 韩都衣舍2018韩版女装秋装新款字母宽松套头chic卫衣HH0488婏; G. MYTASTE迷你风琴小方包链条包女2018新款百搭简约牛皮单肩斜跨包; H. 芭蕾舞女孩显脸瘦的耳环女长款适合圆脸耳坠韩国气质耳钉夸张耳饰; I. BONNEFORTUNE7 拼接字母红边运动束脚裤国潮休闲裤男女秋冬季长裤; J. 子墨家s925纯银复古镂空手工拉丝吊坠项链短链锁骨链简约清新文艺
pog_dense,19391,16507,H,H,H,1,1,both_success,True,10,True,H,1,both_success,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,high,"[19325, 4549]","[24570, 19032, 26523, 6952, 4025, 22697, 333, 16507, 7120, 4972]","[24570, 19032, 26523, 6952, 4025, 22697, 333, 16507, 7120, 4972]","The partial outfit consists of men's casual items (GENANX sweatpants and a men's watch). Candidate H is a men's shoe from the same brand (GENANX) and has a significantly higher BI co-occurrence signal (53) and bi_lightgcn_similarity (0.999) compared to all other options, which are primarily women's apparel or accessories.",1. GENANX闪电潮牌运动裤男长裤收口秋季潮流休闲裤男士帅气休闲印花; 2. 邦顿手表男士机械表全自动防水潮流新概念学生钢皮带中国名牌男表,A. AIMIGAO爱米高2018早秋新款 浅口尖头细高跟单鞋套脚时装女鞋子; B. 彻已2018新款秋冬季粗跟中跟小皮鞋女学院英伦漆皮日系圆头单鞋子; C. 枪枪家2018夏季新款韩版名媛性感露肩时尚不规则闪钻荷叶边上衣女; D. 个子矮显高短款风衣女生上衣长袖宽松秋冬季外套2018新款收腰连帽; E. 清仓 棉麻日系tote帆布包慵懒风文艺女包简约复古单肩大包托特包; F. 套头高领毛衣女秋冬2018新款韩版宽松慵懒风羊驼绒短款针织衫线; G. omont蛋挞家复古学院风百搭纯色高腰牛仔半身裙女学生a字短裙夏季; H. GENANX闪电潮牌低帮板鞋套脚一脚蹬嘻哈简约英伦休闲青年潮松糕鞋; I. 银本家原创925纯银镀14K金鱼钩蕾丝耳钉眼泪耳饰公主风日本轻珠宝; J. 韩都衣舍2018韩版女装春新款露肩宽松打底衫长袖刺绣T恤AA8600玎
pog_dense,19565,30641,D,E,D,0,1,fail_to_success,True,10,True,D,1,both_success,bi_signal|ui_signal,bi_signal|ui_signal,,high,"[25447, 13267]","[10819, 3654, 10548, 30641, 28594, 1463, 5364, 8035, 19901, 22041]","[10819, 3654, 10548, 30641, 28594, 1463, 5364, 8035, 19901, 22041]","Candidate D (beret) is a fashion accessory that complements the leather jacket and crossbody bag outfit. Furthermore, it has the highest BI co-occurrence count (24) and UI overlap count (1) among all options, indicating strong historical data support for this combination.",1. 斜挎包包女2019新款时尚ins超火包百搭单肩手提包韩版邮差包女潮; 2. 皮衣也可以很仙美羊皮棒球夹克外套春女2019新款春天家Z110,A. 阿迪达斯男鞋2019新款阿尔法小椰子Bounce跑步鞋运动鞋B42652; B. 哈森 夏季羊皮女鞋 方头粗跟单鞋交叉带后空凉鞋HM81413; C. HOWL2017秋冬 棕色A字麂皮毛线拼接口袋迷你半裙  SK979; D. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子; E. 裙子秋女2018新款ins超火的半身裙秋冬复古chic中长款针织包臀裙; F. NIKE 耐克 功能布料 Dri-Fit 透气 高端系列 棒球帽帽子 黑白; G. 2019新款亚麻半身裙中长款a字裙秋纯色a型文艺百褶裙棉麻百搭显瘦; H. 秋季网红女鞋2018新款运动鞋女韩版鞋子ulzzang原宿老爹百搭学生; I. 罗家RMOJUL 2018春女装新款 时尚灯笼袖条纹拼牛仔假两件连衣裙SW; J. 金美希2017冬季新品开叉高领中长款开口黑色针织毛衣女套BNM73810
pog_dense,19584,21822,I,J,I,0,1,fail_to_success,True,10,True,I,1,both_success,bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_signal|embedding_similarity,high,"[3296, 5060]","[2558, 10660, 27753, 4091, 23831, 27565, 1106, 21826, 21822, 15814]","[2558, 10660, 27753, 4091, 23831, 27565, 1106, 21826, 21822, 15814]","Candidate I has the highest BI co-occurrence (3) and the highest BI LightGCN similarity (0.991), indicating a strong historical association with the items in the bundle. Given the partial outfit consists of a bag and a dress, a pair of boots (I) is a highly logical and common fashion completion for this ensemble.",1. 【南风】黑色极简小方包2018新款时尚简约女包单肩包斜挎包小包包; 2. 张贝贝ibell秋冬季韩版2018新款女修身中长款毛衣打底针织连衣裙,A. 秋冬新款水桶包女2018潮韩版手提斜挎百搭简约大容量时尚单肩包; B. 菲大大polo领心机裙子设计感小香风连衣裙气质显瘦直筒遮肚小黑裙; C. 玩藥局.Bytehare.026奶油冰棍企鹅.怀旧TEE男士撞色插肩袖情侣T恤; D. 小白鞋女真皮厚底松糕鞋韩版百搭懒人一脚蹬乐福鞋平底休闲单鞋女; E. 日着原创设计女装2018新款阔腿牛仔裤女直筒裤女士黑色宽松长裤; F. 九月陌墨 2019秋季新款女装条纹连帽撞色套头毛衣 宽松休; G. 香可可 名媛香风 秋装chic珍珠复古粗花呢短外套2018新款气质上衣; H. 皮毛一体雪地靴女2018冬季新款时尚内增高保暖加绒加厚底防水短筒; I. 2018新款平底短靴女切尔西女靴子冬季棉鞋百搭裸靴网红马丁靴瘦瘦; J. 韩国脖子饰品四叶草项链锁骨链短款黑色脖链颈链choker项圈女颈带
pog_dense,19761,3971,E,A,A,0,0,both_fail,True,10,True,,,,,,,medium,"[29328, 26098]","[30118, 30917, 23147, 19417, 3971, 18106, 30918, 1880, 8247, 4862]","[30118, 30917, 23147, 19417, 3971, 18106, 30918, 1880, 8247, 4862]","The partial outfit consists of feminine accessories (earrings) and a stylish, trendy women's handbag. Option A (a fairy-style ruffled mermaid skirt) is a feminine clothing item that complements the style of the existing accessories and bag, whereas other options are either menswear (B, J), redundant bags (C), or less stylistically aligned footwear (E, F, H).",1. 芭蕾舞女孩显脸瘦的耳环女长款适合圆脸耳坠韩国气质耳钉夸张耳饰; 2. 金狐狸小ck包包女2019新款潮韩版百搭小包女斜挎单肩包时尚链条包,A. 2019春夏新款荷叶边高腰不规则鱼尾半身裙长裙裤超仙网红仙女裙潮; B. 马切达秋季上衣日系复古撞色休闲运动卫衣潮男青年修身印花套头衫; C. SAINT JACK女包休闲时尚女士手提包单肩包花卉斜挎包手拎包小方包; D. 叙旧复古文艺格子毛呢a字裙短款半身裙 Q6038; E. 百丽女单鞋商场同款新玛丽珍奶奶鞋平底女鞋BYY12CQ8; F. 【祥云版】回力女鞋帆布鞋百搭小白鞋情侣板鞋学生运动休闲鞋子秋; G. 圆领重工猫头刺绣拼接条纹假两件连衣裙; H. 2018莎莎苏新款流行宴会鞋婚鞋时尚细高跟单鞋春夏女ZA98120-80; I. 【Jill大姐姐】双面羊毛呢大衣七分阔腿裤套装短款外套女冬季粉色; J. 西西里男装 港风红格子衬衫男潮长袖毛边bf风外套男生格子衬衣ins
pog_dense,19837,6432,A,F,I,0,0,both_fail,True,10,True,E,0,both_fail,ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[30967, 29908]","[6432, 29414, 9276, 2646, 27997, 3185, 20967, 25048, 25759, 20322]","[6432, 29414, 9276, 2646, 27997, 3185, 20967, 25048, 25759, 20322]","The partial outfit consists of a watch and a necklace (accessories). Option I (烟管裤/trousers) has the highest 'ui_signal' (3) among the candidates, suggesting it is a frequent co-occurrence in user interaction data for this type of bundle, making it a logical addition to complete the outfit.",1. Danielwellington 丹尼尔惠灵顿dw手表女32mm金属编织女表; 2. 施华洛世奇LITTLE萌趣小狗项链女首饰百搭配饰品 送女友礼物,A. KissKitty骨头鞋粗跟平底丁字带夹趾凉鞋女; B. 超火运动鞋女韩版ulzzang原宿百搭真皮小白鞋2018秋新款松糕板鞋; C. 中长款字母套头连帽卫衣女2017秋季韩国bf宽松印花外套; D. 皮带女真牛皮潮流时尚bf风腰带女简约百搭韩国韩版潮学生牛仔裤带; E. （不上）  复古高腰加绒加厚小脚牛仔裤修身显瘦九分铅笔裤子女; F. arkbag 纯色麻绳小方包2019新款网红质感高级感包包洋气斜挎包; G. 九月陌墨 2019夏季新款女装韩版刺绣拼接雪纺衫女 休闲宽松上衣; H. STPY白松石复古耳钉简约气质vintage宫廷时髦耳饰耳夹925耳环手作; I. FFAN泛泛 本期B入款 烟管裤女春秋2019新款黑色裤子九分直筒西裤; J. 衬衫连衣裙女香影2018秋装新款中长收腰修身条纹裙蕾丝背心两件套
